Kunden-Nr (AB) rel;Rechungskonto_2017;Rechnungskonto_2024;Kundenreferenz_bei_VF;Name des Rechnungsempfängers;zusätzlicher Text;Rechtsform;Straße;Hausnr.;PLZ;Ort;InfoRKTO;Freigabe(J/N) oder Datum
1938681789;1039636869;0;Bayer. Staatsgüter - BBV Schwarzena;Bayer. Staatsgüter;;;Prof.-Zorn-Str.;19;85586;Poing;<h3>Rechnungsanschrift: </h3><p>Bayer. Staatsgüter <br>Prof.-Zorn-Str. 19<br>85586 Poing<p>Kundenreferenz bei Vodafone: Bayer. Staatsgüter - BBV Schwarzena;
1938681884;1039637014;0;Bayer. Staatsgüter - BBV Kringell;Bayer. Staatsgüter;;;Prof.-Zorn-Str.;19;85586;Poing;<h3>Rechnungsanschrift: </h3><p>Bayer. Staatsgüter <br>Prof.-Zorn-Str. 19<br>85586 Poing<p>Kundenreferenz bei Vodafone: Bayer. Staatsgüter - BBV Kringell;
1938681751;1039636831;0;Bayer. Staatsgüter BBV Kempten;Bayer. Staatsgüter;;;Prof.-Zorn-Str.;9;85586;Poing;<h3>Rechnungsanschrift: </h3><p>Bayer. Staatsgüter <br>Prof.-Zorn-Str. 9<br>85586 Poing<p>Kundenreferenz bei Vodafone: Bayer. Staatsgüter BBV Kempten;
1938682008;1039636988;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681936;1039637116;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681921;1039637101;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681921;1048213292;0;Behördensatellit Bad Aibling;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Behördensatellit Bad Aibling;
1938681921;1048213293;0;Behördensatellit Landsberg am Lech;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Behördensatellit Landsberg am Lech;
1938681921;1048213294;0;Behördensatellit Schwandorf;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Behördensatellit Schwandorf;
1938681921;1048213295;0;Behördensatellit Altötting;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Behördensatellit Altötting;
1938681921;1048213296;0;Behördensatellit Aichach;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA ;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Behördensatellit Aichach;
1938681766;1039636846;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681840;1039636920;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681811;1039636891;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681798;1039636878;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681967;1039636947;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681960;1039637140;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681780;1039636860;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681769;1039636849;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681801;1039636881;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938683067;1039637597;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681991;1039636971;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1940724161;1041069691;0;BayKomWLAN;Bayerische Seenschifffahrt;;GMBH;Seestr.;55;83471;Schönau;<h3>Rechnungsanschrift: </h3><p>Bayerische Seenschifffahrt <br>Seestr. 55<br>83471 Schönau<p>Kundenreferenz bei Vodafone: BayKomWLAN;
1938681875;1039637005;0;SG Kitzingen;Bayerische Staatsgüter  ;;;Professor-Zorn-Str.;19;85586;Grub-Poing;<h3>Rechnungsanschrift: </h3><p>Bayerische Staatsgüter   <br>Professor-Zorn-Str. 19<br>85586 Grub-Poing<p>Kundenreferenz bei Vodafone: SG Kitzingen;
1938681740;1039636820;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938682100;1039637180;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681920;1039637100;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681879;1039637009;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938682090;1039637170;0;;Landesamt für Finanzen ;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen  Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938682811;1039637341;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681834;1039636914;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681888;1039637018;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938682012;1039637042;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938683170;1039637650;0;;Bayerisches Rotes Kreuz;Kreisverband Eichstätt;;Grabmannstr.;2;85072;Eichstätt;<h3>Rechnungsanschrift: </h3><p>Bayerisches Rotes Kreuz Kreisverband Eichstätt<br>Grabmannstr. 2<br>85072 Eichstätt<p>Kundenreferenz bei Vodafone: ;
1938682046;1039637076;0;;Bayerisches Staatsbad Bad Brückenau;;;Heinrich-von-Bibra-Str.;25;97769;Bad Brückenau;<h3>Rechnungsanschrift: </h3><p>Bayerisches Staatsbad Bad Brückenau <br>Heinrich-von-Bibra-Str. 25<br>97769 Bad Brückenau<p>Kundenreferenz bei Vodafone: ;
1938681912;1039637092;0;;IT-Servicezentrum der bayerischen Justiz STMJ;;;Faberstr.;9;92224;Amberg;<h3>Rechnungsanschrift: </h3><p>IT-Servicezentrum der bayerischen Justiz STMJ <br>Faberstr. 9<br>92224 Amberg<p>Kundenreferenz bei Vodafone: ;
1938681912;1043920641;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1043920942;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1043921043;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044102391;0;Baykom2010/L4-Festnetz;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Baykom2010/L4-Festnetz;
1938681912;1044102392;0;Baykom2010/L4-Festnetz;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Baykom2010/L4-Festnetz;
1938681912;1044102394;0;Baykom2010/L4-Festnetz;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Baykom2010/L4-Festnetz;
1938681912;1044344941;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044345041;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044345641;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044346041;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044346042;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044423841;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044423842;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044438841;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044438842;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1044440691;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045209091;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045657691;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045657841;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045657842;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045657843;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1045657844;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1046051591;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1046232841;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1047401991;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1048258391;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1048368491;0;Jus-IT Schwabmünchen;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Jus-IT Schwabmünchen;
1938681912;1048654994;0;Amtsgericht Landau an der Isar;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Landau an der Isar;
1938681912;1048979441;0;Amtsgericht Fürth;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Fürth;
1938681912;1049068641;0;Amtsgericht Straubing;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Straubing;
1938681912;1049278791;0;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1049417891;0;Justizausbildungszentrum München;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Justizausbildungszentrum München;
1938681912;1049418141;0;IT-Servicezentrum, Augsburg;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: IT-Servicezentrum, Augsburg;
1938681912;1049490891;0;Amtsgericht Kitzingen;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Kitzingen;
1938681912;1049490892;0;Amtsgericht Kronach;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Kronach;
1938681912;1051361091;0;Amtsgericht Cham;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Cham;
1938681912;1051545641;0;Landgericht Aschaffenburg;Landesamt für Finanzen;Staatsoberkasse Bayern;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Landgericht Aschaffenburg;
1938681912;1052476991;0;;Landesamt für Finanzen Staatsoberkasse;Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1052476992;0;;Landesamt für Finanzen Staatsoberkasse;Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938681912;1052638691;0;Amtsgericht Lichtenfels;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Lichtenfels;
1938681912;1052983991;0;Amtsgericht Hersbruck;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Amtsgericht Hersbruck;
1938681912;1052983992;0;Landgericht München I;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Landgericht München I;
1938681912;1053335991;0;Landgericht Weiden;Landesamt für Finanzen Staatsoberkasse;BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Landgericht Weiden;
1938681912;1053338941;0;Regierung von Niederbayern;Landesamt für Finanzen Staatsoberkasse;BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Regierung von Niederbayern;
